  5.28989322E-02   12402.229    
  5.41336052E-02   12199.385    
  5.53971045E-02   12003.842    
  5.66900745E-02   11813.843    
  5.80132492E-02   11626.542    
  5.93672730E-02   11438.654    
  6.07529357E-02   11247.085    
  6.21709041E-02   11049.111    
  6.36219755E-02   10842.331    
  6.51069432E-02   10624.616    
  6.66265339E-02   10394.270    
  6.81816265E-02   10150.604    
  6.97729886E-02   9893.3848    
  7.14015216E-02   9622.5283    
  7.30680376E-02   9338.2246    
  7.47734681E-02   9040.8096    
  7.65186846E-02   8731.3066    
  7.83046708E-02   8412.2236    
  8.01322982E-02   8086.2871    
  8.20026174E-02   7757.6348    
  8.39165598E-02   7431.8286    
  8.58752131E-02   7113.9229    
  8.78795385E-02   6808.9932    
  8.99306834E-02   6521.4238    
  9.20296684E-02   6254.3442    
  9.41776857E-02   6009.8486    
  9.63757932E-02   5789.0723    
  9.86252427E-02   5592.0195    
  0.10092715       5418.1538    
  0.10328284       5266.0000    
  0.10569346       5133.6836    
  0.10816039       5018.2847    
  0.11068486       4916.1665    
  0.11326824       4822.0830    
  0.11591197       4730.4409    
  0.11861736       4635.3032    
  0.12138594       4532.0664    
  0.12421908       4417.6099    
  0.12711841       4290.4834    
  0.13008535       4150.5723    
  0.13312161       3999.1040    
  0.13622867       3838.8369    
  0.13940831       3673.7781    
  0.14266209       3508.9832    
  0.14599189       3349.9121    
  0.14939934       3201.8423    
  0.15288639       3069.0857    
  0.15645476       2953.8660    
  0.16010648       2856.3369    
  0.16384336       2774.7375    
  0.16766754       2705.6890    
  0.17158090       2644.5305    
  0.17558567       2586.2188    
  0.17968385       2526.1892    
  0.18387774       2460.8228    
  0.18816945       2387.8384    
  0.19256142       2307.1272    
  0.19705580       2220.9363    
  0.20165516       2133.0818    
  0.20636180       2047.8195    
  0.21117827       1968.6934    
  0.21610726       1898.4126    
  0.22115120       1838.2407    
  0.22631298       1786.8846    
  0.23159511       1741.6876    
  0.23700067       1699.0134    
  0.24253225       1655.7957    
  0.24819307       1609.8713    
  0.25398588       1560.8444    
  0.25991404       1509.7383    
  0.26598042       1458.9275    
  0.27218851       1410.7521    
  0.27854139       1367.0562    
  0.28504267       1328.1974    
  0.29169556       1293.4274    
  0.29850388       1260.7429    
  0.30547097       1228.4648    
  0.31260082       1195.4617    
  0.31989691       1161.8395    
  0.32736346       1128.3599    
  0.33500409       1096.3384    
  0.34282327       1066.5634    
  0.35082471       1039.1418    
  0.35901314       1013.3796    
  0.36739251       988.37122    
  0.37596741       963.57550    
  0.38474271       938.94330    
  0.39372259       914.94769    
  0.40291226       892.01093    
  0.41231620       870.36450    
  0.42193988       849.65967    
  0.43178794       829.57874    
  0.44186604       810.07434    
  0.45217919       791.13409    
  0.46273327       772.74286    
  0.47353348       754.89008    
  0.48458597       737.55792    
  0.49589616       720.73792    
  0.50747061       704.41431    
  0.51931494       688.57599    
  0.53143609       673.21057    
  0.54383975       658.29602    
  0.55653322       643.80646    
  0.56952268       629.71985    
  0.58281559       616.01318    
  0.59641850       602.66467    
  0.61033922       589.65369    
  0.62458450       576.96320    
  0.63916254       564.57385    
  0.65408063       552.47058    
  0.66934681       540.63715    
  0.68496978       529.06012    
  0.70095688       517.72906    
  0.71731752       506.63293    
  0.73405975       495.76138    
  0.75119305       485.10461    
  0.76872587       474.65430    
  0.78666830       464.40076    
  0.80502909       454.33664    
  0.82381886       444.45334    
  0.84304678       434.74521    
  0.86272383       425.20374    
  0.88285983       415.82407    
  0.90346622       406.59781    
  0.92455310       397.52164    
  0.94613254       388.58878    
  0.96821535       379.79510    
  0.99081391       371.13528    
   1.0139394       362.60580    
   1.0376053       354.20279    
   1.0618229       345.92188    
   1.0866064       337.76178    
   1.1119678       329.71872    
   1.1379217       321.79102    
   1.1644807       313.97672    
   1.1916602       306.27386    
   1.2194736       298.68027    
   1.2479360       291.19489    
   1.2770634       283.81592    
   1.3068701       276.54269    
   1.3373730       269.37415    
   1.3685873       262.31036    
   1.4005307       255.35045    
   1.4332191       248.49464    
   1.4666711       241.74217    
   1.5009031       235.09338    
   1.5359349       228.54767    
   1.5717837       222.10539    
   1.6084698       215.76569    
   1.6460115       209.53020    
   1.6844301       203.39845    
   1.7237448       197.37198    
   1.7639776       191.45029    
   1.8051488       185.63507    
   1.8472819       179.92580    
   1.8903974       174.32326    
   1.9345202       168.82788    
   1.9796718       163.43962    
   2.0258782       158.15875    
   2.0731623       152.98608    
   2.1215508       147.92189    
   2.1710677       142.96698    
   2.2217402       138.12138    
   2.2735968       133.38507    
   2.3266628       128.75833    
   2.3809679       124.24091    
   2.4365396       119.83282    
   2.4934099       115.53329    
   2.5516059       111.34216    
   2.6111615       107.25927    
   2.6721058       103.28413    
   2.7344742       99.415924    
   2.7982967       95.654449    
   2.8636103       91.998428    
   2.9304469       88.447220    
   2.9988449       84.999527    
   3.0688393       81.654289    
   3.1404645       78.410500    
   3.2137644       75.266411    
   3.2887750       72.220985    
   3.3655365       69.272881    
   3.4440866       66.420403    
   3.5244730       63.662071    
   3.6067359       60.996178    
   3.6909189       58.420967    
   3.7770629       55.934959    
   3.8652213       53.535938    
   3.9554374       51.222130    
   4.0477552       48.991875    
   4.1422319       46.843082    
   4.2389131       44.773849    
   4.3378520       42.782230    
   4.4390950       40.866417    
   4.5427060       39.024185    
   4.6487346       37.253628    
   4.7572379       35.552757    
   4.8682699       33.919643    
   4.9818974       32.352161    
   5.0981770       30.848406    
   5.2171707       29.406359    
   5.3389368       28.024183    
   5.4635501       26.699793    
   5.5910721       25.431393    
   5.7215700       24.217010    
   5.8551087       23.054949    
   5.9917698       21.943205    
   6.1316204       20.880091    
   6.2747350       19.863861    
   6.4211845       18.892839    
   6.5710578       17.965273    
   6.7244296       17.079632    
   6.8813806       16.234243    
   7.0419888       15.427610    
   7.2063518       14.658175    
   7.3745518       13.924512    
   7.5466700       13.225148    
   7.7228127       12.558659    
   7.9030666       11.923687    
   8.0875273       11.318811    
   8.2762861       10.742778    
   8.4694595       10.194289    
   8.6671400       9.6721249    
   8.8694353       9.1751318    
   9.0764437       8.7022152    
   9.2882919       8.2522573    
   9.5050840       7.8242373    
   9.7269382       7.4172292    
   9.9539595       7.0304008    
   10.186290       6.6628942    
   10.424043       6.3139129    
   10.667344       5.9826622    
   10.916315       5.6683903    
   11.171107       5.3703089    
   11.431846       5.0877094    
   11.698670       4.8198700    
   11.971711       4.5661311    
   12.251137       4.3257504    
   12.537084       4.0980239    
   12.829693       3.8822863    
   13.129144       3.6779060    
   13.435585       3.4842851    
   13.749177       3.3008571    
   14.070076       3.1270859    
   14.398479       2.9624624    
   14.734546       2.8065054    
   15.078457       2.6587589    
   15.430380       2.5187905    
   15.790532       2.3861902    
   16.159090       2.2605710    
   16.536251       2.1415646    
   16.922197       2.0288236    
   17.317171       1.9220175    
   17.721363       1.8208340    
   18.134987       1.7249774    
   18.558247       1.6341671    
   18.991405       1.5481375    
   19.434675       1.4666368    
   19.888288       1.3894267    
   20.352472       1.3162812    
   20.827507       1.2469865    
   21.313631       1.1813397    
   21.811100       1.1191489    
   22.320162       1.0602320    
   22.841124       1.0044168    
   23.374247      0.95153987    
   23.919790      0.90144682    
   24.478088      0.85399067    
   25.049419      0.80903292    
   25.634083      0.76644194    
   26.232370      0.72609311    
   26.844646      0.68786842    
   27.471212      0.65165603    
   28.112404      0.61735004    
   28.768532      0.58485007    
   29.440002      0.55406100    
   30.127146      0.52489287    
   30.830328      0.49726021    
   31.549892      0.47108227    
   32.286282      0.44628248    
   33.039856      0.42278823    
   33.811024      0.40053082    
   34.600159      0.37944514    
   35.407742      0.35946950    
   36.234173      0.34054545    
   37.079895      0.32261765    
   37.945324      0.30563369    
   38.830982      0.28954378    
   39.737316      0.27430096    
   40.664803      0.25986055    
   41.613899      0.24618039    
   42.585186      0.23322038    
   43.579147      0.22094263    
   44.596260      0.20931126    
   45.637157      0.19829221    
   46.702351      0.18785325    
   47.792404      0.17796384    
   48.907852      0.16859506    
   50.049389      0.15971948    
   51.217564      0.15131116    
   52.413006      0.14334548    
   53.636299      0.13579915    
   54.888195      0.12865010    
   56.169312      0.12187739    
   57.480328      0.11546125    
   58.821888      0.10938286    
   60.194820      0.10362447    
   61.599796      9.81692299E-02
   63.037563      9.30011719E-02
   64.508827      8.81051943E-02
   66.014496      8.34669545E-02
   67.555298      7.90728927E-02
   69.132072      7.49101490E-02
   70.745583      7.09665567E-02
   72.396812      6.72305673E-02
   74.086586      6.36912584E-02
   75.815735      6.03382774E-02
   77.585312      5.71618117E-02
   79.396194      5.41525632E-02
   81.249329      5.13017364E-02
   83.145653      4.86009941E-02
   85.086311      4.60424237E-02
   87.072266      4.36185487E-02
   89.104568      4.13222797E-02
   91.184219      3.91468965E-02
   93.312508      3.70860361E-02
   95.490463      3.51336636E-02
   97.719254      3.32840756E-02
   99.999977      3.15318592E-02
